,0,1,2,3,4,5,6,7,8,9
666,['Rainoldi'],['Red still'],['2016'],['\nDOCG Valtellina Superiore sassella Riserva\n'],['Lombardy'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 27.22'],['€ 21.50']
667,['Fabrizio Dionisio'],['Red still'],['2015'],['\nDOC Cortona Syrah\n'],['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 19.90']
668,['Cantina di Soave'],['Red still'],['2017'],['\nIGT Veronese\n'],['Veneto'],"[', ', ', ']",['13.50% by volume'],"['0,75 l Standard']",,['€ 11.50']
669,['Montepeloso'],['Red still'],['2017'],['\nIGT Costa Toscana\n'],['Tuscany'],"['25% ', ', 35% ', ', 25% ', ', 5% ']",['14.50% by volume'],"['0,75 l Standard']",,['€ 18.91']
670,['Josetta Saffirio'],['Red still'],['2015'],"['\n', '\n']",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 34.16']
671,['Maculan'],['Red still semi-aromatic'],['2016'],['\nDOC Breganze Cabernet Sauvignon\n'],['Veneto'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 20.46'],['€ 16.90']
672,['Orestiadi'],['Red still'],['2019'],['\nIGT Terre Siciliane\n'],['Sicily'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 6.71']
673,['Cantine Europa'],['Red still'],['2018'],['\nIGT Terre Siciliane\n'],['Sicily'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 7.43'],['€ 6.10']
674,['Petruskellerei'],['Red still'],['2016'],['\nDOC Alto Adige Lagrein\n'],['Trentino Alto Adige'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 14.96'],['€ 13.42']
675,['Carpineta Fontalpino'],['Red organic still'],['2016'],['\nDOCG Chianti Classico\n'],['Tuscany'],['100% '],['13.00% by volume'],"['0,75 l Standard']",,['€ 26.68']
676,['Osvaldo Viberti'],['Red still'],['2018'],"[""\nDOC Dolcetto d'Alba\n""]",['Piedmont'],['100% '],['13.00% by volume'],"['0,75 l Standard']",,['€ 12.14']
677,"[""Vistorta-Conte Brandolini D'Adda""]",['Red organic still'],['2016'],['\nDOC Friuli Grave Refosco dal Peduncolo Rosso\n'],['Friuli-Venezia Giulia'],['100% '],['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.68'],['€ 8.91']
678,['Domenico Clerico'],['Red still'],['2016'],"[""\nDOC Barbera d'Alba\n""]",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 19.26'],['€ 16.99']
679,['Masi Agricola'],['Red still'],['2012'],['\nDOCG Amarone della Valpolicella Classico\n'],['Veneto'],"[', ', ', ']",['15.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 56.01'],['€ 49.50']
680,['Ghisolfi'],['Red still'],['2016'],"[""\nDOC Barbera d'Alba\n""]",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 15.84'],['€ 13.42']
681,"[""Ca' Viola""]",['Red still'],['2013'],"['\n', '\n']",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 59.00']
682,['Cottanera'],['Red still'],['2016'],['\nDOC Sicilia Mondeuse\n'],['Sicily'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 16.40']
683,['Pianirossi'],['Red still'],['2016'],['\nDOC Montecucco Rosso\n'],['Tuscany'],"['40% ', ', 60% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.61'],['€ 10.27']
684,['Duemani'],['Red organic still'],['2018'],['\nIGT Costa Toscana\n'],['Tuscany'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 27.50']
685,['Pietro Caciorgna'],['Red still'],['2015'],['\nDOC Etna Rosso\n'],['Sicily'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 49.00']
686,['Castellare di Castellina'],['Red still'],['2017'],['\nDOCG Chianti Classico Riserva\n'],['Tuscany'],"['10% ', ', 90% ']",['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 30.26'],['€ 24.50']
687,['Cavalchina'],['Red still'],['2018'],['\nDOCG Bardolino Superiore\n'],['Veneto'],"[', 60% ', ', ', ', 25% ']",['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.36'],['€ 10.50']
688,['La Vis'],['Red still'],['2015'],['\nDOC Trentino Cabernet Sauvignon\n'],['Trentino Alto Adige'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 15.95'],['€ 14.64']
689,['Terre del Marchesato'],['Red still'],['2019'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['50% ', ', 50% ']",['13.00% by volume'],"['0,75 l Standard']",,['€ 12.48']
690,['Giacomo Fenocchio Azienda Agricola'],['Red still'],['2016'],"['\n', '\n']",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 40.66'],['€ 36.00']
691,['Firriato'],['Red still'],['2017'],['\n IGT Terre Siciliane\n'],['Sicily'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 9.20']
692,['Vinosia'],['Red still'],['2018'],['\n\nIGT Campania\n'],['Campania'],['100% '],['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 8.59'],['€ 7.56']
693,['Cantina Tramin'],['Red still'],['2017'],['\nDOC Alto Adige Pinot Nero\n'],['Trentino Alto Adige'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 33.90'],['€ 30.50']
694,['Masciarelli'],['Red still'],['2015'],['\nIGT Terre Aquilane o Terre de L’Aquila\n'],['Abruzzo'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 23.81'],['€ 22.57']
695,['Rocche Costamagna'],['Red still'],['2017'],"[""\nDOC Barbera d'Alba Superiore\n""]",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 18.00']
696,['Maggio Vini'],['Red organic still'],['2014'],['\nDOC Sicilia Rosso Riserva\n'],['Sicily'],"['25% ', ', 60% ', ', 15% ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 14.09'],['€ 10.43']
697,['Poggio Nicchiaia'],['Red still'],['2018'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['40% ', ', 40% ', ', 20% ']",['13.50% by volume'],"['0,75 l Standard']",,['€ 8.91']
698,['Fento Wines'],['Red still'],['2014'],['\nDO Ribeira Sacra\n'],['Galicia'],"['90% ', ', ', ', ']",['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 16.09'],['€ 13.66']
699,['Endrizzi'],['Red still'],['2014'],['\nIGT Vigneti delle Dolimiti o Weinberg Dolomiten\n'],['Trentino Alto Adige'],['100% '],['15.50% by volume'],"['0,75 l Standard']",,['€ 52.00']
700,['Colombaio di Cencio'],['Red still'],['2017'],['\nDOCG Chianti Classico\n'],['Tuscany'],[],['14.00% by volume'],"['0,75 l Standard']",,['€ 14.18']
701,['Cantina Terlano'],['Red still'],['2017'],['\nDOC Alto Adige Lagrein Riserva\n'],['Trentino Alto Adige'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 24.78'],['€ 22.50']
702,['Villa Trentola'],['Red still'],['2011'],['\nDOC Romagna Sangiovese Riserva\n'],['Emilia-Romagna'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 17.62'],['€ 14.64']
703,"[""Vistorta-Conte Brandolini D'Adda""]",['Red organic still'],['2017'],['\nDOC Friuli Grave Merlot\n'],['Friuli-Venezia Giulia'],['100% '],['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.68'],['€ 9.10']
704,['Cantine Europa'],['Red still'],['2018'],['\nIGT Terre Siciliane\n'],['Sicily'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 7.43'],['€ 5.81']
705,['Cantina Sociale Gattinara'],['Red still'],['2010'],['\nDOCG Gattinara Riserva\n'],['Piedmont'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 30.32'],['€ 26.84']
706,['Volpe Pasini'],['Red still'],['2017'],['\nDOC Colli Orientali del Friuli Refosco dal Peduncolo Rosso\n'],['Friuli-Venezia Giulia'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.48'],['€ 10.00']
707,['Spiriti Ebbri'],['Red still'],['2017'],['\nIGT Calabria\n'],['Calabria'],"['80% ', ', 20% ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 24.86'],['€ 20.80']
708,['Cavit'],['Red still'],['2015'],['\nDOC Teroldego Rotaliano Rosso o Rubino\n'],['Trentino Alto Adige'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 24.90']
709,['Nino Negri'],['Red still'],['2013'],['\nDOCG Valtellina Superiore\n'],['Lombardy'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 18.10'],['€ 14.66']
710,['Chateau Larrivet Haut Brion'],['Red still'],['2013'],['\nAOC Pessac Léognan\n'],['Bordeaux'],"['40% ', ', 60% ']",['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 27.78'],['€ 21.26']
711,['De Martino'],['Red still'],['2016'],['\nN/A\n'],['Maipo Valley'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 18.30']
712,['Negrar - Domini Veneti'],['Red organic still'],['2016'],['\nDOCG Amarone della Valpolicella Classico\n'],['Veneto'],"['70% ', ', 15% ', ', 15% ']",['16.00% by volume'],"['0,75 l Standard']",,['€ 28.50']
713,['Tommasi'],['Red still'],['2015'],['\nDOCG Amarone della Valpolicella\n'],['Veneto'],"['70% ', ', 5% ', ', 25% ']",['15.00% by volume'],"['0,75 l Standard']",,['€ 28.67']
714,['Mazzei'],['Red still'],['2016'],['\nDOC Maremma Toscana Rosso\n'],['Tuscany'],"['10% ', ', 90% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 34.60'],['€ 31.13']
715,['Allegrini'],['Red still'],['2019'],['\nDOC Valpolicella\n'],['Veneto'],"['75% ', ', 25% ']",['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 10.80'],['€ 9.89']
716,['Fattoria della Aiola'],['Red still'],['2016'],['\n DOCG Chianti Classico\n'],['Tuscany'],"[', ', ', 90% ']",['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.64'],['€ 11.68']
717,['Fattoria Ambra'],['Red organic still'],['2016'],['\nDOCG Carmignano Riserva\n'],['Tuscany'],"['10% ', ', 20% ', ', 70% ']",['14.00% by volume'],"['0,75 l Standard']",,['€ 21.96']
718,"[""Ca' Bolani""]",['Red still'],['2015'],['\nDOC Friuli Aquileia Refosco dal Peduncolo Rosso\n'],['Friuli-Venezia Giulia'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 15.32'],['€ 12.00']
719,"[""Ciacci Piccolomini d'Aragona""]",['Red still'],['2018'],['\nDOC Rosso di Montalcino\n'],['Tuscany'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 16.15'],['€ 14.51']
720,['Castello di Uviglie'],['Red still'],['2018'],['\nDOC Monferrato Freisa\n'],['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 10.27'],['€ 7.81']
721,['Santa Barbara'],['Red still'],['2017'],['\nIGT Marche\n'],['Marche'],"['40% ', ', 40% ', ', 20% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 17.31'],['€ 13.32']
722,['Barbicaia'],['Red still'],['2018'],['\nDOC Rosso di Montepulciano\n'],['Tuscany'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.59'],['€ 10.25']
723,['Azienda Agricola Brunelli Luigi'],['Red still'],['2015'],['\nDOCG Amarone della Valpolicella Classico Riserva\n'],['Veneto'],"[', 15% ', ', ', ', 10% ']",['17.00% by volume'],"['0,75 l Standard']",,['€ 85.40']
724,['Di Majo Norante'],['Red still'],['2015'],['\nDOC Molise Aglianico o Aglianico del molise Riserva\n'],['Molise'],['100% '],['14.50% by volume'],"['1,50 l Magnum']",['Price\xa0€ 26.28'],['€ 23.00']
725,['Vajra'],['Red still'],['2016'],"['\n', '\n']",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 81.00']
726,['Cavit'],['Red still'],['2017'],['\nDOC Teroldego Rotaliano Rosso o Rubino\n'],['Trentino Alto Adige'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 10.30'],['€ 8.50']
727,['Mauro Veglio'],['Red still'],['2015'],"['\n', '\n']",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 46.59'],['€ 43.36']
728,['Diesel Farm'],['Red still'],['2012'],['\nDOC Breganze Rosso\n'],['Veneto'],"[', ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 39.00'],['€ 32.76']
729,['Cavit'],['Red still'],['2018'],['\nDOC Trentino Marzemino\n'],['Trentino Alto Adige'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 9.74'],['€ 8.00']
730,['Cocito Ezio'],['Red still'],['2011'],['\nDOCG Barbaresco Riserva\n'],['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 50.02'],['€ 42.02']
731,['Fattoria San Giusto a Rentennano'],['Red organic still'],['2017'],['\nDOCG Chianti Classico Riserva\n'],['Tuscany'],"['3% ', ', 97% ']",['15.00% by volume'],"['0,75 l Standard']",,['€ 29.28']
732,['Tenuta La Piccola'],['Red bubbly'],['N/A'],['\nIGT Emilia o dell’Emilia\n'],['Emilia-Romagna'],"['10% ', ', 30% ', ', 30% ', ', 30% ']",['11.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.14'],['€ 9.76']
733,['Poggio di Sotto'],['Red still'],['2015'],"['\n', '\n']",['Tuscany'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 146.06'],['€ 130.00']
734,['Domaine Labranche-Laffont'],['Red organic still'],['2016'],['\nAOC Madiran Rouge\n'],['Southwest'],"['20% ', ', 20% ', ', 60% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 15.08'],['€ 12.20']
735,['Villa Spinosa'],['Red still'],['2015'],['\nDOC Valpolicella Ripasso Classico Superiore\n'],['Veneto'],"['45% ', ', 10% ', ', 45% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 19.48'],['€ 17.08']
736,['Roberto Cipresso'],['Red still'],['2015'],['\nIGT Toscano o Toscana\n '],['Tuscany'],"['50% ', ', 50% ']",['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.63'],['€ 11.59']
737,['Bastianich'],['Red still'],['2014'],['\nIGT Venezia Giulia\n'],['Friuli-Venezia Giulia'],"['50% ', ', 30% ', ', 20% ']",['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 29.59'],['€ 23.00']
738,['Carpineto'],['Red still'],['2010'],['\nDOCG Vino Nobile di Montepulciano\n'],['Tuscany'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 42.46']
739,['Casa di Terra'],['Red still'],['2013'],"['\n', '\n']",['Tuscany'],"['15% ', ', 85% ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 38.99'],['€ 34.79']
740,['La Rasina'],['Red still'],['2013'],"['\n', '\n']",['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 40.26']
741,['Tenute Rubino'],['Red still'],['2015'],['\nIGT Salento\n'],['Apulia'],['100% '],['15.50% by volume'],"['0,75 l Standard']",,['€ 25.00']
742,['Oddero'],['Red still'],['2018'],"[""\nDOC Dolcetto d'Alba\n""]",['Piedmont'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 13.30'],['€ 11.50']
743,['Brezza'],['Red organic still'],['2015'],"['\n', '\n']",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 37.50'],['€ 33.92']
744,['Olim Bauda'],['Red still'],['2016'],"[""\nDOC Nebbiolo d'Alba\n""]",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 15.25']
745,['Pietro Caciorgna'],['Red still'],['2016'],['\nDOC Etna Rosso\n'],['Sicily'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 24.00']
746,['Giacomo Borgogno e Figli'],['Red still'],['2012'],"['\n', '\n']",['Piedmont'],['100% '],['15.00% by volume'],"['0,75 l Standard']",,['€ 91.00']
747,['Fontodi'],['Red organic still'],['2016'],['\nDOCG Chianti Classico\n'],['Tuscany'],['100% '],['13.50% by volume'],"['0,75 l Standard']",,['€ 25.53']
748,['Boschis Francesco'],['Red still'],['2017'],['\nDOCG Dolcetto di Dogliani\n'],['Piedmont'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 13.93'],['€ 12.81']
749,['Re Manfredi'],['Red still'],['2018'],['\nDOC Aglianico del Vulture\n'],['Basilicata'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.66'],['€ 9.89']
750,['Fattoria della Aiola'],['Red still'],['2018'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"[', ']",['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 9.76'],['€ 7.89']
751,['Feudo Principi di Butera'],['Red still'],['2017'],['\nDOC Sicilia Merlot\n'],['Sicily'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.98'],['€ 8.93']
752,['Domaine Louis Boillot'],['Red still'],['2014'],['\nAOC Bourgogne Rouge\n'],['Bourgogne'],['100% '],['13.00% by volume'],"['0,75 l Standard']",,['€ 26.12']
753,['Gottardi - Mazzon'],['Red still'],['2016'],['\nDOC Alto Adige Pinot Nero\n'],['Trentino Alto Adige'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 30.85'],['€ 26.90']
754,['Vallepicciola'],['Red still'],['2017'],['\nIGT Toscano o Toscana\n'],['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 27.50']
755,"[""Castello d'Albola""]",['Red still'],['2017'],['\nDOCG Chianti Classico\n'],['Tuscany'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.75'],['€ 12.00']
756,['Marengo'],['Red still'],['2016'],"['\n', '\n']",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 32.10'],['€ 29.50']
757,['Poggio Nicchiaia'],['Red still'],['2017'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['15% ', ', 15% ', ', 70% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.81'],['€ 11.59']
758,['Reignac'],['Red still'],['2016'],['\nAOC Bordeaux Superieur Rouge\n'],['Bordeaux'],"['25% ', ', 75% ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 37.97'],['€ 35.00']
759,['Alois Lageder'],['Red biodynamic still'],['2017'],['\nDOC Alto Adige Pinot Nero\n'],['Trentino Alto Adige'],['100% '],['12.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 37.67'],['€ 33.79']
760,['La Spinetta'],['Red still'],['2016'],"['\n', '\n']",['Piedmont'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 48.92'],['€ 44.40']
761,['Endrizzi'],['Red still'],['2018'],['\nDOC Teroldego Rotaliano Rosso o Rubino\n'],['Trentino Alto Adige'],['100% '],['12.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.33'],['€ 10.00']
762,['Inama'],['Red still'],['2016'],['\nDOC Colli Berici Carmenere\n'],['Veneto'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 20.61'],['€ 19.40']
763,['Le Mortelle (Antinori)'],['Red still'],['2017'],['\nDOC Maremma Toscana Cabernet\n'],['Tuscany'],"['60% ', ', 40% ']",['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 55.45'],['€ 51.50']
764,['Marchesi Frescobaldi'],['Red still'],['2018'],['\nDOC Rosso di Montalcino\n'],['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 14.98'],['€ 12.90']
765,['Cantina Tramin'],['Red still'],['2019'],['\nDOC Alto Adige Pinot Nero\n'],['Trentino Alto Adige'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 14.60'],['€ 12.59']
766,['Cupano'],['Red still'],['2015'],"['\n', '\n']",['Tuscany'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 90.89']
767,['Fattoria dei Barbi'],['Red still'],['2015'],"['\n', '\n']",['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 30.99']
768,['Villa Poggio Salvi'],['Red still'],['2015'],"['\n', '\n']",['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 65.00']
769,['Argiolas'],['Red still'],['2016'],['\nDOC Carignano del Sulcis Rosso Riserva\n'],['Sardinia'],"['5% ', ', 95% ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 20.78'],['€ 18.91']
770,['Rupert & Rothschild '],['Red still'],['2016'],['\nN/A\n'],['South Africa '],"['60% ', ', 40% ']",['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 25.49'],['€ 24.00']
771,['Querciabella'],['Red organic still'],['2016'],['\nDOCG Chianti Classico Riserva\n'],['Tuscany'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 39.44'],['€ 37.00']
772,['Laimburg'],['Red still'],['2017'],['\nDOC Alto Adige Lagrein Riserva\n'],['Trentino Alto Adige'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 27.54'],['€ 23.00']
773,['Negrar - Domini Veneti'],['Red still'],['2017'],['\nDOC Valpolicella Classico Superiore\n'],['Veneto'],"['60% ', ', 15% ', ', 15% ']",['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 11.08'],['€ 10.20']
774,['Elio Grasso'],['Red still'],['2017'],"[""\nDOC Barbera d'Alba\n""]",['Piedmont'],['100% '],['15.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 24.78'],['€ 22.00']
775,['Giacomo Borgogno e Figli'],['Red still'],['2018'],"[""\nDOC Barbera d'Alba\n""]",['Piedmont'],['100% '],['15.00% by volume'],"['0,75 l Standard']",,['€ 15.40']
776,['Castelvecchio (Famiglia Terraneo)'],['Red still'],['2017'],['\nDOC Carso Cabernet Sauvignon\n'],['Friuli-Venezia Giulia'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 15.20'],['€ 13.51']
777,['Marziano Abbona'],['Red still'],['2019'],['\nDOC Langhe Barbera\n'],['Piedmont'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.15'],['€ 10.37']
778,['Nicolucci Fattoria Casetto dei Mandorli '],['Red still'],['2017'],['\nDOC Romagna Sangiovese Superiore Riserva\n'],['Emilia-Romagna'],['100% '],['15.00% by volume'],"['0,75 l Standard']",,['€ 29.89']
779,['Fattoria di Rodano'],['Red still'],['2017'],['\nDOCG Chianti Classico\n'],['Tuscany'],"[', ', ', 90% ']",['15.00% by volume'],"['0,75 l Standard']",,['€ 15.99']
780,['Feudi del Pisciotto'],['Red still'],['2016'],['\nIGT Terre Siciliane\n'],['Sicily'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 15.25']
781,['Mirafiore'],['Red still'],['2017'],['\nDOC Langhe Rosso\n'],['Piedmont'],"[', ']",['14.00% by volume'],"['0,75 l Standard']",,['€ 26.33']
782,['Rocca di Fabbri'],['Red still'],['2015'],['\nDOCG Montefalco Sagrantino Secco\n'],['Umbria'],['100% '],['15.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 26.43'],['€ 24.40']
783,['San Patrignano'],['Red still'],['2017'],['\nDOC Colli di Rimini Rosso\n'],['Emilia-Romagna'],"['5% ', ', 85% ', ', 10% ']",['15.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 16.65'],['€ 12.61']
784,['Santa Tresa'],['Red organic still'],['2019'],['\nIGT Terre Siciliane\n'],['Sicily'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 9.81'],['€ 8.91']
785,['Re Manfredi'],['Red still'],['2016'],['\nDOC Aglianico del Vulture\n'],['Basilicata'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 22.67'],['€ 18.00']
786,['Penfolds '],['Red still'],['2017'],['\nN/A\n'],['South Australia '],"['86% ', ', 14% ']",['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 36.71'],['€ 35.00']
787,['Fuligni'],['Red still'],['2017'],['\nDOC Rosso di Montalcino\n'],['Tuscany'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 23.75'],['€ 20.30']
788,['Salvaterra'],['Red still'],['2008'],['\nDOC Amarone della Valpolicella Classico Riserva\n'],['Veneto'],"['65% ', ', 20% ', ', 10% ']",['15.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 58.76'],['€ 52.46']
789,['Mimmo Paone'],['Red still'],['2016'],['\nDOC Sicilia Nocera\n'],['Sicily'],['100% '],['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 12.51'],['€ 11.55']
790,['Fornacella'],['Red organic still'],['2017'],['\nDOC Rosso di Montalcino\n'],['Tuscany'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 17.90']
791,['Inama'],['Red still'],['2015'],['\nIGT Veneto\n'],['Veneto'],['100% '],['14.50% by volume'],"['0,75 l Standard']",,['€ 37.00']
792,['Conterno Fantino'],['Red still'],['2014'],"['\n', '\n']",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 59.23'],['€ 50.00']
793,['Capannelle'],['Red still'],['2014'],['\nDOCG Chianti Classico Riserva\n'],['Tuscany'],['100% '],['13.00% by volume'],"['0,75 l Standard']",,['€ 27.45']
794,['Azelia Luigi Scavino '],['Red still'],['2017'],"[""\nDOC Nebbiolo d'Alba\n""]",['Piedmont'],['100% '],['14.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 18.59'],['€ 17.57']
795,['Baron di Pauli'],['Red still'],['2017'],['\nDOC Lago di Caldaro o Caldaro Classico Superiore\n'],['Trentino Alto Adige'],['100% '],['13.00% by volume'],"['0,75 l Standard']",['Price\xa0€ 15.20'],['€ 13.51']
796,['Salicutti'],['Red still'],['2015'],['\nDOC Rosso di Montalcino\n'],['Tuscany'],['100% '],['14.00% by volume'],"['0,75 l Standard']",,['€ 39.26']
797,['Castello di Ama'],['Red still'],['2017'],['\nIGT Toscano o Toscana\n'],['Tuscany'],"['25% ', ', 25% ', ', 50% ']",['13.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 41.24'],['€ 38.00']
798,['Mora & Memo'],['Red still'],['2017'],['\nDOC Cannonau di Sardegna Rosso\n'],['Sardinia'],['100% '],['14.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 17.14'],['€ 15.49']
799,['La Cipriana'],['Red still'],['2017'],"['\n', '\n']",['Tuscany'],"[', ']",['14.00% by volume'],"['0,75 l Standard']",,['€ 25.62']
800,['Viviani'],['Red still'],['2015'],['\nDOCG Amarone della Valpolicella Classico\n'],['Veneto'],"['75% ', ', 5% ', ', 20% ']",['15.50% by volume'],"['0,75 l Standard']",['Price\xa0€ 29.87'],['€ 27.50']
